"proj_id","proj_age_quarter","ci_age_month","Date","proj_age","n_pr_open","n_pr_core","n_pr_merged","n_pr_unmerged","n_core_merged","n_core_unmerged","n_issue_open","n_issue_proj_closed","team_size","test_files","test_loc","src_files","src_loc","n_star","n_fork"
174722,2,-9,"00:00.0",5,53,49,53,0,49,0,78,38,11,5,831,411,582753,107,22
174722,2,-8,"00:00.0",6,48,39,46,2,38,1,45,23,9,5,831,411,582753,107,22
174722,3,-7,"00:00.0",7,49,44,49,0,44,0,62,17,9,5,831,423,586410,127,31
174722,3,-6,"00:00.0",8,8,7,8,0,7,0,13,3,5,5,831,423,586410,127,31
174722,3,-5,"00:00.0",9,11,11,11,0,11,0,9,6,7,5,831,423,586410,127,31
174722,4,-3,"00:00.0",11,20,17,20,0,17,0,13,2,7,6,845,428,586755,146,35
174722,4,-2,"00:00.0",12,32,31,32,0,31,0,52,22,7,6,845,428,586755,146,35
174722,4,-4,"00:00.0",10,28,25,28,0,25,0,9,5,6,6,845,428,586755,146,35
174722,5,-1,"00:00.0",13,53,49,53,0,49,0,43,28,8,6,838,450,590534,163,49
174722,5,2,"00:00.0",15,52,44,51,1,43,1,57,34,10,6,838,450,590534,163,49
174722,5,1,"00:00.0",14,42,36,42,0,36,0,51,21,9,6,838,450,590534,163,49
174722,6,4,"00:00.0",17,65,51,63,2,51,0,40,20,11,6,861,481,584704,169,61
174722,6,5,"00:00.0",18,17,14,15,2,13,1,61,26,11,6,861,481,584704,169,61
174722,6,3,"00:00.0",16,47,45,46,1,44,1,15,8,9,6,861,481,584704,169,61
174722,7,6,"00:00.0",19,15,15,15,0,15,0,19,7,11,20,1212,480,578080,174,70
174722,7,8,"00:00.0",21,31,29,31,0,29,0,25,36,10,20,1212,480,578080,174,70
174722,7,7,"00:00.0",20,19,18,19,0,18,0,14,10,10,20,1212,480,578080,174,70
174722,8,9,"00:00.0",22,47,38,46,1,38,0,42,64,11,21,1308,484,580845,212,79
174722,8,10,"00:00.0",23,77,57,71,6,54,3,67,57,11,21,1308,484,580845,212,79
174722,8,11,"00:00.0",24,55,41,52,3,38,3,31,23,10,21,1308,484,580845,212,79
174722,9,12,"00:00.0",25,31,18,29,2,18,0,20,15,10,21,1323,486,583742,254,81
176,1,-6,"00:00.0",3,24,16,20,4,15,1,23,17,5,16,3800,65,14387,1975,39
176,1,-8,"00:00.0",1,9,7,6,3,4,3,18,15,3,16,3800,65,14387,1975,39
176,1,-7,"00:00.0",2,22,17,21,1,16,1,21,21,2,16,3800,65,14387,1975,39
176,2,-5,"00:00.0",4,13,8,11,2,7,1,14,15,3,19,17228,17,1095,2470,76
176,2,-4,"00:00.0",5,5,4,5,0,4,0,10,7,4,19,17228,17,1095,2470,76
176,2,-3,"00:00.0",6,13,6,9,4,6,0,20,22,4,19,17228,17,1095,2470,76
176,3,-1,"00:00.0",8,7,5,4,3,3,2,15,27,5,21,18102,17,1125,2623,108
176,3,-2,"00:00.0",7,15,13,13,2,11,2,29,23,5,21,18102,17,1125,2623,108
176,3,1,"00:00.0",9,28,16,25,3,14,2,30,25,5,21,18102,17,1125,2623,108
176,4,3,"00:00.0",11,36,17,29,7,15,2,27,22,4,17,6376,17,1180,2751,147
176,4,2,"00:00.0",10,31,25,24,7,19,6,29,19,4,17,6376,17,1180,2751,147
176,4,4,"00:00.0",12,13,3,11,2,3,0,22,11,4,17,6376,17,1180,2751,147
176,5,7,"00:00.0",15,11,5,7,4,3,2,19,10,4,20,6853,20,1287,2790,191
176,5,6,"00:00.0",14,17,13,15,2,12,1,16,17,5,20,6853,20,1287,2790,191
176,5,5,"00:00.0",13,30,21,25,5,20,1,41,36,3,20,6853,20,1287,2790,191
176,6,9,"00:00.0",17,9,4,6,3,4,0,16,13,4,20,6956,20,1311,2807,231
176,6,8,"00:00.0",16,16,11,15,1,10,1,11,16,4,20,6956,20,1311,2807,231
176,6,10,"00:00.0",18,13,3,10,3,3,0,9,11,4,20,6956,20,1311,2807,231
176,7,12,"00:00.0",20,6,2,6,0,2,0,8,10,3,20,4176,21,1594,2814,260
176,7,11,"00:00.0",19,6,2,4,2,2,0,5,8,4,20,4176,21,1594,2814,260
17635,1,-12,"00:00.0",2,17,16,17,0,16,0,12,1,3,29,339,41,735,1,4
17635,1,-11,"00:00.0",3,22,14,21,1,13,1,2,0,3,29,339,41,735,1,4
17635,2,-8,"00:00.0",6,39,33,39,0,33,0,2,2,3,37,415,59,1321,1,6
17635,2,-9,"00:00.0",5,36,24,36,0,24,0,5,2,3,37,415,59,1321,1,6
17635,2,-10,"00:00.0",4,20,13,20,0,13,0,0,0,3,37,415,59,1321,1,6
17635,3,-5,"00:00.0",9,26,26,26,0,26,0,9,12,4,46,691,84,2063,1,8
17635,3,-6,"00:00.0",8,37,36,37,0,36,0,19,13,4,46,691,84,2063,1,8
17635,3,-7,"00:00.0",7,18,14,18,0,14,0,2,8,4,46,691,84,2063,1,8
17635,4,-3,"00:00.0",11,31,31,31,0,31,0,10,8,5,41,656,88,2594,2,8
17635,4,-2,"00:00.0",12,116,116,116,0,116,0,40,49,5,41,656,88,2594,2,8
17635,4,-4,"00:00.0",10,30,29,30,0,29,0,22,11,3,41,656,88,2594,2,8
17635,5,2,"00:00.0",15,87,87,87,0,87,0,56,59,8,46,1225,96,3220,5,10
17635,5,-1,"00:00.0",13,94,94,93,1,93,1,82,67,7,46,1225,96,3220,5,10
17635,5,1,"00:00.0",14,74,73,74,0,73,0,77,70,8,46,1225,96,3220,5,10
17635,6,3,"00:00.0",16,90,89,85,5,85,4,41,50,8,55,1822,122,3431,6,11
17635,6,4,"00:00.0",17,52,51,49,3,48,3,43,30,7,55,1822,122,3431,6,11
17635,6,5,"00:00.0",18,80,80,76,4,76,4,63,78,9,55,1822,122,3431,6,11
17635,7,6,"00:00.0",19,48,39,42,6,36,3,29,32,8,58,2422,136,4103,6,13
17635,7,8,"00:00.0",21,17,17,17,0,17,0,18,12,8,58,2422,136,4103,6,13
17635,7,7,"00:00.0",20,35,34,33,2,32,2,22,29,8,58,2422,136,4103,6,13
17635,8,11,"00:00.0",24,45,41,42,3,38,3,39,11,9,60,2668,137,4256,7,15
17635,8,9,"00:00.0",22,36,36,35,1,35,1,37,22,8,60,2668,137,4256,7,15
17635,8,10,"00:00.0",23,15,15,15,0,15,0,27,16,8,60,2668,137,4256,7,15
17635,9,12,"00:00.0",25,28,28,25,3,25,3,15,3,7,65,3050,144,4504,8,15
1799,1,-9,"00:00.0",3,83,75,78,5,73,2,10,6,6,89,27078,135,38852,296,17
1799,1,-11,"00:00.0",1,77,73,66,11,63,10,15,8,8,89,27078,135,38852,296,17
1799,1,-10,"00:00.0",2,61,60,58,3,57,3,6,2,6,89,27078,135,38852,296,17
1799,2,-6,"00:00.0",6,94,91,86,8,84,7,9,5,8,95,30215,142,41761,341,31
1799,2,-7,"00:00.0",5,72,68,70,2,66,2,12,5,8,95,30215,142,41761,341,31
1799,2,-8,"00:00.0",4,54,46,50,4,42,4,5,2,8,95,30215,142,41761,341,31
1799,3,-5,"00:00.0",7,49,43,47,2,41,2,9,5,6,99,31642,145,44484,402,39
1799,3,-4,"00:00.0",8,32,28,31,1,28,0,8,0,7,99,31642,145,44484,402,39
1799,3,-3,"00:00.0",9,40,34,39,1,33,1,9,4,9,99,31642,145,44484,402,39
1799,4,-1,"00:00.0",11,61,57,58,3,55,2,36,10,9,106,35129,155,47531,441,45
1799,4,-2,"00:00.0",10,51,41,45,6,38,3,12,9,9,106,35129,155,47531,441,45
1799,4,1,"00:00.0",12,50,43,38,12,33,10,7,9,7,106,35129,155,47531,441,45
1799,5,3,"00:00.0",14,33,24,31,2,23,1,15,10,8,111,36188,158,48719,487,54
1799,5,2,"00:00.0",13,71,64,67,4,61,3,22,5,8,111,36188,158,48719,487,54
1799,5,4,"00:00.0",15,55,36,52,3,35,1,13,3,8,111,36188,158,48719,487,54
1799,6,6,"00:00.0",17,50,37,48,2,37,0,15,4,8,115,36836,161,50007,536,67
1799,6,5,"00:00.0",16,18,14,16,2,14,0,8,2,8,115,36836,161,50007,536,67
1799,6,7,"00:00.0",18,45,39,42,3,39,0,8,1,8,115,36836,161,50007,536,67
1799,7,8,"00:00.0",19,40,26,36,4,25,1,16,9,6,115,37241,164,50622,560,85
1799,7,10,"00:00.0",21,23,16,21,2,15,1,8,2,5,115,37241,164,50622,560,85
1799,7,9,"00:00.0",20,30,24,28,2,23,1,15,7,8,115,37241,164,50622,560,85
1799,8,11,"00:00.0",22,28,23,27,1,22,1,16,9,7,118,38568,167,52445,573,110
1799,8,12,"00:00.0",23,22,17,22,0,17,0,9,6,6,118,38568,167,52445,573,110
181526,10,5,"00:00.0",28,12,1,12,0,1,0,28,7,1,58,9841,262,62503,4251,330
181526,10,7,"00:00.0",30,25,0,23,2,0,0,27,11,1,58,9841,262,62503,4251,330
181526,10,6,"00:00.0",29,30,3,26,4,2,1,31,16,1,58,9841,262,62503,4251,330
181526,11,8,"00:00.0",31,10,2,8,2,0,2,15,7,1,61,10048,269,69250,4296,411
181526,11,9,"00:00.0",32,10,0,7,3,0,0,24,33,1,61,10048,269,69250,4296,411
181526,11,10,"00:00.0",33,4,1,3,1,0,1,15,7,1,61,10048,269,69250,4296,411
181526,12,12,"00:00.0",35,8,0,5,3,0,0,25,19,1,65,10281,280,72669,4331,478
181526,12,11,"00:00.0",34,11,0,10,1,0,0,11,14,1,65,10281,280,72669,4331,478
181526,4,-12,"00:00.0",12,6,0,5,1,0,0,8,12,1,12,1414,64,4700,3138,75
181526,5,-11,"00:00.0",13,5,0,4,1,0,0,22,9,1,15,1407,78,6621,3376,87
181526,5,-10,"00:00.0",14,4,0,2,2,0,0,6,3,1,15,1407,78,6621,3376,87
181526,5,-9,"00:00.0",15,5,0,5,0,0,0,9,7,1,15,1407,78,6621,3376,87
181526,6,-7,"00:00.0",17,14,0,13,1,0,0,31,30,1,43,10174,146,15974,3593,109
181526,6,-6,"00:00.0",18,9,0,9,0,0,0,24,20,1,43,10174,146,15974,3593,109
181526,6,-8,"00:00.0",16,13,0,12,1,0,0,17,18,1,43,10174,146,15974,3593,109
181526,7,-5,"00:00.0",19,14,0,13,1,0,0,40,19,1,54,10866,182,23854,3749,145
181526,7,-3,"00:00.0",21,19,0,18,1,0,0,11,14,1,54,10866,182,23854,3749,145
181526,7,-4,"00:00.0",20,25,1,21,4,1,0,26,27,1,54,10866,182,23854,3749,145
181526,8,-2,"00:00.0",22,6,0,5,1,0,0,20,10,1,54,10961,195,25785,3877,188
181526,8,-1,"00:00.0",23,14,0,9,5,0,0,13,4,1,54,10961,195,25785,3877,188
181526,8,1,"00:00.0",24,14,0,12,2,0,0,22,15,1,54,10961,195,25785,3877,188
181526,9,3,"00:00.0",26,10,1,7,3,1,0,22,11,1,67,10712,279,51407,4095,255
181526,9,4,"00:00.0",27,13,1,9,4,1,0,13,29,1,67,10712,279,51407,4095,255
181526,9,2,"00:00.0",25,2,1,1,1,0,1,13,2,1,67,10712,279,51407,4095,255
1838098,10,6,"00:00.0",28,5,1,5,0,1,0,3,1,3,28,3584,32,3899,214,33
1838098,10,8,"00:00.0",30,3,0,3,0,0,0,5,0,2,28,3584,32,3899,214,33
1838098,10,7,"00:00.0",29,5,4,3,2,3,1,2,0,3,28,3584,32,3899,214,33
1838098,11,9,"00:00.0",31,1,0,1,0,0,0,6,3,2,29,3668,33,4014,215,41
1838098,11,10,"00:00.0",32,8,1,8,0,1,0,5,5,3,29,3668,33,4014,215,41
1838098,11,11,"00:00.0",33,1,0,1,0,0,0,2,1,3,29,3668,33,4014,215,41
1838098,12,12,"00:00.0",34,3,0,0,3,0,0,3,2,2,29,3686,33,4090,216,48
1838098,4,-12,"00:00.0",11,0,0,0,0,0,0,0,0,1,12,1761,18,2178,173,3
1838098,4,-11,"00:00.0",12,5,0,4,1,0,0,5,5,1,12,1761,18,2178,173,3
1838098,5,-10,"00:00.0",13,22,1,19,3,1,0,4,5,1,16,2463,19,2567,187,8
1838098,5,-9,"00:00.0",14,6,0,6,0,0,0,2,1,1,16,2463,19,2567,187,8
1838098,5,-8,"00:00.0",15,4,0,4,0,0,0,0,0,1,16,2463,19,2567,187,8
1838098,6,-6,"00:00.0",17,11,0,10,1,0,0,7,2,1,20,2766,21,3017,195,16
1838098,6,-5,"00:00.0",18,9,3,8,1,3,0,3,3,1,20,2766,21,3017,195,16
1838098,6,-7,"00:00.0",16,17,0,17,0,0,0,10,1,1,20,2766,21,3017,195,16
1838098,7,-4,"00:00.0",19,9,4,8,1,4,0,1,1,2,23,3219,27,3526,201,19
1838098,7,-2,"00:00.0",21,14,6,13,1,6,0,10,3,3,23,3219,27,3526,201,19
1838098,7,-3,"00:00.0",20,2,2,2,0,2,0,3,0,3,23,3219,27,3526,201,19
1838098,8,-1,"00:00.0",22,21,6,20,1,6,0,8,4,3,25,3314,31,3763,207,25
1838098,8,1,"00:00.0",23,3,0,3,0,0,0,2,0,2,25,3314,31,3763,207,25
1838098,8,2,"00:00.0",24,3,0,3,0,0,0,4,2,3,25,3314,31,3763,207,25
1838098,9,4,"00:00.0",26,5,0,3,2,0,0,3,3,3,26,3463,31,3852,211,27
1838098,9,5,"00:00.0",27,8,5,8,0,5,0,3,3,3,26,3463,31,3852,211,27
1838098,9,3,"00:00.0",25,6,3,6,0,3,0,7,5,3,26,3463,31,3852,211,27
1871853,2,-2,"00:00.0",5,86,72,86,0,72,0,1,2,2,4,397,1,39,6,5
1871853,2,-1,"00:00.0",6,31,24,31,0,24,0,0,10,2,4,397,1,39,6,5
1871853,2,-3,"00:00.0",4,79,57,79,0,57,0,23,2,2,4,397,1,39,6,5
1871853,3,1,"00:00.0",7,10,7,10,0,7,0,0,0,2,4,400,3,50,7,5
1871853,3,2,"00:00.0",8,8,4,8,0,4,0,2,0,2,4,400,3,50,7,5
1871853,3,3,"00:00.0",9,5,4,5,0,4,0,0,0,2,4,400,3,50,7,5
1871853,4,5,"00:00.0",11,10,10,10,0,10,0,0,0,2,4,378,3,50,8,5
1871853,4,6,"00:00.0",12,5,5,5,0,5,0,0,0,2,4,378,3,50,8,5
1871853,4,4,"00:00.0",10,4,4,4,0,4,0,0,0,2,4,378,3,50,8,5
1871853,5,7,"00:00.0",13,7,4,7,0,4,0,0,0,2,4,378,3,50,9,5
1871853,5,9,"00:00.0",15,6,6,6,0,6,0,0,0,2,4,378,3,50,9,5
1871853,5,8,"00:00.0",14,9,9,9,0,9,0,0,0,2,4,378,3,50,9,5
1871853,6,10,"00:00.0",16,1,1,1,0,1,0,0,0,1,4,378,3,50,9,5
1871853,6,11,"00:00.0",17,7,7,7,0,7,0,0,0,2,4,378,3,50,9,5
1874305,1,-11,"00:00.0",2,20,16,20,0,16,0,54,33,5,11,700,192,27189,5,5
1874305,1,-10,"00:00.0",3,13,13,13,0,13,0,33,14,5,11,700,192,27189,5,5
1874305,1,-12,"00:00.0",1,6,3,6,0,3,0,17,11,3,11,700,192,27189,5,5
1874305,2,-9,"00:00.0",4,20,12,19,1,12,0,36,10,7,6,429,194,27635,5,14
1874305,2,-7,"00:00.0",6,6,5,6,0,5,0,8,2,3,6,429,194,27635,5,14
1874305,2,-8,"00:00.0",5,5,4,5,0,4,0,6,6,5,6,429,194,27635,5,14
1874305,3,-6,"00:00.0",7,5,0,5,0,0,0,15,13,4,4,168,177,25670,7,24
1874305,3,-5,"00:00.0",8,6,2,5,1,1,1,15,5,4,4,168,177,25670,7,24
1874305,3,-4,"00:00.0",9,9,5,7,2,5,0,3,8,3,4,168,177,25670,7,24
1874305,4,-2,"00:00.0",11,5,3,3,2,1,2,9,3,3,4,396,203,29951,9,38
1874305,4,-1,"00:00.0",12,9,4,8,1,3,1,21,11,5,4,396,203,29951,9,38
1874305,4,-3,"00:00.0",10,11,8,10,1,7,1,8,4,4,4,396,203,29951,9,38
1874305,5,1,"00:00.0",13,14,13,14,0,13,0,13,13,4,4,396,204,30324,12,45
1874305,5,3,"00:00.0",15,6,5,5,1,5,0,4,1,5,4,396,204,30324,12,45
1874305,5,2,"00:00.0",14,11,6,9,2,5,1,8,7,4,4,396,204,30324,12,45
1874305,6,4,"00:00.0",16,12,7,9,3,6,1,4,3,5,5,906,215,31283,14,55
1874305,6,5,"00:00.0",17,16,14,12,4,11,3,6,1,5,5,906,215,31283,14,55
1874305,6,6,"00:00.0",18,6,1,6,0,1,0,3,0,4,5,906,215,31283,14,55
1874305,7,7,"00:00.0",19,7,5,4,3,3,2,1,0,5,5,906,217,31948,17,61
1874305,7,8,"00:00.0",20,7,2,6,1,2,0,3,3,4,5,906,217,31948,17,61
1874305,7,9,"00:00.0",21,6,1,5,1,1,0,2,0,5,5,906,217,31948,17,61
1874305,8,11,"00:00.0",23,5,2,4,1,1,1,1,0,4,5,906,217,32007,17,65
1874305,8,12,"00:00.0",24,6,4,5,1,3,1,2,0,4,5,906,217,32007,17,65
1874305,8,10,"00:00.0",22,2,1,2,0,1,0,6,1,5,5,906,217,32007,17,65
18883,10,-4,"00:00.0",28,8,4,5,3,3,1,10,8,9,41,2983,143,6659,198,39
18883,10,-3,"00:00.0",29,11,7,8,3,7,0,13,7,11,41,2983,143,6659,198,39
18883,10,-2,"00:00.0",30,2,0,2,0,0,0,9,6,7,41,2983,143,6659,198,39
18883,11,1,"00:00.0",32,12,6,11,1,5,1,7,6,9,55,3220,162,8293,203,54
18883,11,-1,"00:00.0",31,4,4,3,1,3,1,10,7,9,55,3220,162,8293,203,54
18883,11,2,"00:00.0",33,2,2,2,0,2,0,4,0,6,55,3220,162,8293,203,54
18883,12,5,"00:00.0",36,4,3,4,0,3,0,6,4,7,57,3237,164,8341,205,68
18883,12,4,"00:00.0",35,10,5,8,2,4,1,3,2,8,57,3237,164,8341,205,68
18883,12,3,"00:00.0",34,7,0,6,1,0,0,2,1,7,57,3237,164,8341,205,68
18883,13,6,"00:00.0",37,0,0,0,0,0,0,2,1,4,58,3239,167,8559,207,80
18883,13,7,"00:00.0",38,11,2,8,3,2,0,0,0,8,58,3239,167,8559,207,80
18883,13,8,"00:00.0",39,11,7,10,1,6,1,0,0,5,58,3239,167,8559,207,80
18883,14,10,"00:00.0",41,7,5,6,1,4,1,6,2,8,59,3302,165,8154,207,91
18883,14,11,"00:00.0",42,2,1,2,0,1,0,4,2,5,59,3302,165,8154,207,91
18883,14,9,"00:00.0",40,7,5,7,0,5,0,3,0,7,59,3302,165,8154,207,91
18883,15,12,"00:00.0",43,6,4,5,1,4,0,6,3,6,59,3303,170,8262,207,103
18883,7,-11,"00:00.0",21,12,12,12,0,12,0,12,13,7,18,2332,94,4865,135,9
18883,7,-12,"00:00.0",20,8,7,8,0,7,0,31,19,7,18,2332,94,4865,135,9
18883,8,-9,"00:00.0",23,4,4,4,0,4,0,6,4,7,23,2514,110,5172,153,18
18883,8,-8,"00:00.0",24,1,1,1,0,1,0,11,4,7,23,2514,110,5172,153,18
18883,8,-10,"00:00.0",22,51,49,50,1,48,1,36,30,7,23,2514,110,5172,153,18
18883,9,-7,"00:00.0",25,0,0,0,0,0,0,7,4,5,24,2576,140,7193,179,22
18883,9,-5,"00:00.0",27,7,3,3,4,2,1,10,15,9,24,2576,140,7193,179,22
18883,9,-6,"00:00.0",26,2,1,2,0,1,0,5,3,6,24,2576,140,7193,179,22
1888930,1,-10,"00:00.0",1,31,30,30,1,29,1,8,1,3,1,85,294,143347,12,9
1888930,1,-9,"00:00.0",2,52,49,48,4,46,3,7,2,4,1,85,294,143347,12,9
1888930,1,-8,"00:00.0",3,77,73,72,5,69,4,37,11,4,1,85,294,143347,12,9
1888930,2,-7,"00:00.0",4,73,69,72,1,68,1,9,6,4,1,85,365,160949,15,13
1888930,2,-6,"00:00.0",5,63,51,49,14,46,5,16,5,4,1,85,365,160949,15,13
1888930,2,-5,"00:00.0",6,95,88,84,11,82,6,23,12,4,1,85,365,160949,15,13
1888930,3,-3,"00:00.0",8,61,54,50,11,46,8,45,27,4,106,19006,324,136688,16,16
1888930,3,-2,"00:00.0",9,37,35,31,6,29,6,7,26,4,106,19006,324,136688,16,16
1888930,3,-4,"00:00.0",7,76,68,68,8,61,7,70,26,4,106,19006,324,136688,16,16
1888930,4,-1,"00:00.0",10,47,46,47,0,46,0,25,42,3,110,19228,334,140074,16,20
1888930,4,2,"00:00.0",12,93,86,88,5,83,3,48,44,3,110,19228,334,140074,16,20
1888930,4,1,"00:00.0",11,87,86,86,1,86,0,33,39,4,110,19228,334,140074,16,20
1888930,5,3,"00:00.0",13,53,52,53,0,52,0,30,28,3,118,19971,341,140531,25,23
1888930,5,4,"00:00.0",14,72,68,68,4,66,2,54,41,3,118,19971,341,140531,25,23
1888930,5,5,"00:00.0",15,71,59,64,7,56,3,42,26,3,118,19971,341,140531,25,23
1888930,6,7,"00:00.0",17,30,19,28,2,19,0,5,6,2,120,20140,343,140823,27,27
1888930,6,8,"00:00.0",18,42,34,39,3,34,0,12,6,3,120,20140,343,140823,27,27
1888930,6,6,"00:00.0",16,35,34,34,1,33,1,20,17,3,120,20140,343,140823,27,27
1888930,7,9,"00:00.0",19,61,55,57,4,53,2,39,17,3,122,20244,344,141258,29,30
1888930,7,11,"00:00.0",21,28,26,26,2,24,2,13,3,2,122,20244,344,141258,29,30
1888930,7,10,"00:00.0",20,33,31,32,1,30,1,7,1,2,122,20244,344,141258,29,30
1888930,8,12,"00:00.0",22,27,27,25,2,25,2,27,26,2,122,20258,345,141529,31,30
189579,1,-9,"00:00.0",1,2,0,1,1,0,0,3,1,1,13,766,28,1119,430,15
189579,1,-7,"00:00.0",3,10,0,9,1,0,0,20,14,1,13,766,28,1119,430,15
189579,1,-8,"00:00.0",2,6,1,5,1,1,0,5,5,2,13,766,28,1119,430,15
189579,2,-6,"00:00.0",4,1,0,1,0,0,0,6,4,1,19,1182,32,1459,443,36
189579,2,-5,"00:00.0",5,3,0,3,0,0,0,7,4,1,19,1182,32,1459,443,36
189579,2,-4,"00:00.0",6,27,0,27,0,0,0,12,9,1,19,1182,32,1459,443,36
189579,3,-3,"00:00.0",7,4,0,4,0,0,0,4,4,1,21,1495,42,2009,464,62
189579,3,-2,"00:00.0",8,16,0,14,2,0,0,5,3,1,21,1495,42,2009,464,62
189579,3,-1,"00:00.0",9,10,1,9,1,1,0,7,3,1,21,1495,42,2009,464,62
189579,4,2,"00:00.0",11,7,0,7,0,0,0,8,2,1,21,1531,51,2212,487,80
189579,4,3,"00:00.0",12,12,0,10,2,0,0,8,8,1,21,1531,51,2212,487,80
189579,4,1,"00:00.0",10,3,0,3,0,0,0,3,5,1,21,1531,51,2212,487,80
189579,5,4,"00:00.0",13,7,3,5,2,3,0,7,2,2,23,1769,58,2400,504,104
189579,5,5,"00:00.0",14,7,0,7,0,0,0,8,5,1,23,1769,58,2400,504,104
189579,5,6,"00:00.0",15,12,2,10,2,2,0,5,6,3,23,1769,58,2400,504,104
189579,6,7,"00:00.0",16,4,0,4,0,0,0,6,3,2,23,1945,65,2913,519,148
189579,6,8,"00:00.0",17,18,9,18,0,9,0,6,4,3,23,1945,65,2913,519,148
189579,6,9,"00:00.0",18,5,0,3,2,0,0,7,14,2,23,1945,65,2913,519,148
189579,7,11,"00:00.0",20,9,0,5,4,0,0,5,9,2,26,2135,72,3262,523,172
189579,7,12,"00:00.0",21,8,0,5,3,0,0,8,12,2,26,2135,72,3262,523,172
189579,7,10,"00:00.0",19,8,0,6,2,0,0,8,9,2,26,2135,72,3262,523,172
1896,10,-12,"00:00.0",29,10,0,9,1,0,0,2,2,2,0,0,2,49,2853,467
1896,10,-11,"00:00.0",30,10,0,7,3,0,0,2,0,1,0,0,2,49,2853,467
1896,11,-8,"00:00.0",33,3,0,3,0,0,0,0,0,1,0,0,2,49,3239,544
1896,11,-10,"00:00.0",31,8,0,6,2,0,0,1,1,2,0,0,2,49,3239,544
1896,12,-7,"00:00.0",34,6,1,5,1,1,0,4,2,2,0,0,2,49,3595,671
1896,12,-5,"00:00.0",36,12,0,9,3,0,0,2,1,1,0,0,2,49,3595,671
1896,13,-3,"00:00.0",38,8,0,6,2,0,0,6,0,1,0,0,2,49,3952,784
1896,13,-2,"00:00.0",39,19,1,18,1,1,0,2,14,2,0,0,2,49,3952,784
1896,13,-4,"00:00.0",37,8,1,8,0,1,0,2,1,1,0,0,2,49,3952,784
1896,14,2,"00:00.0",42,20,1,18,2,1,0,3,3,1,0,0,2,49,4152,927
1896,14,1,"00:00.0",41,21,8,20,1,7,1,6,15,2,0,0,2,49,4152,927
1896,14,-1,"00:00.0",40,21,0,18,3,0,0,1,7,1,0,0,2,49,4152,927
1896,15,3,"00:00.0",43,11,0,10,1,0,0,3,1,1,0,0,2,49,4303,1126
1896,15,4,"00:00.0",44,16,2,14,2,2,0,2,4,1,0,0,2,49,4303,1126
1896,15,5,"00:00.0",45,24,4,22,2,4,0,1,2,1,0,0,2,49,4303,1126
1896,16,7,"00:00.0",47,9,1,8,1,1,0,0,2,1,0,0,2,49,4401,1281
1896,16,8,"00:00.0",48,28,1,25,3,1,0,0,0,1,0,0,2,49,4401,1281
1896,16,6,"00:00.0",46,11,2,11,0,2,0,4,1,1,0,0,2,49,4401,1281
1896,17,11,"00:00.0",51,18,0,17,1,0,0,4,4,1,0,0,2,49,4457,1483
1896,17,9,"00:00.0",49,18,1,16,2,1,0,0,0,1,0,0,2,49,4457,1483
1896,17,10,"00:00.0",50,11,0,10,1,0,0,0,0,1,0,0,2,49,4457,1483
1896,18,12,"00:00.0",52,5,0,5,0,0,0,6,2,1,0,0,2,49,4504,1770
1920336,2,-6,"00:00.0",6,159,140,154,5,136,4,2,2,11,58,7258,5025,510653,17,13
1920336,2,-7,"00:00.0",5,51,48,49,2,46,2,0,0,10,58,7258,5025,510653,17,13
1920336,3,-5,"00:00.0",7,88,73,83,5,71,2,0,0,10,30,2267,5333,524902,22,26
1920336,3,-4,"00:00.0",8,64,56,60,4,52,4,10,2,11,30,2267,5333,524902,22,26
1920336,3,-3,"00:00.0",9,109,95,95,14,85,10,0,0,8,30,2267,5333,524902,22,26
1920336,4,-2,"00:00.0",10,152,110,145,7,107,3,6,0,10,509,17214,5792,551744,27,30
1920336,4,-1,"00:00.0",11,174,131,163,11,130,1,5,4,10,509,17214,5792,551744,27,30
1920336,4,1,"00:00.0",12,245,183,215,30,167,16,2,1,11,509,17214,5792,551744,27,30
1920336,5,3,"00:00.0",14,93,92,83,10,82,10,1,1,10,945,58272,6882,650172,31,37
1920336,5,4,"00:00.0",15,80,78,75,5,73,5,1,1,7,945,58272,6882,650172,31,37
1920336,5,2,"00:00.0",13,71,52,67,4,50,2,2,0,9,945,58272,6882,650172,31,37
1920336,6,5,"00:00.0",16,93,92,87,6,86,6,2,1,8,840,39690,6958,627016,33,39
1920336,6,7,"00:00.0",18,47,47,42,5,42,5,4,0,7,840,39690,6958,627016,33,39
1920336,6,6,"00:00.0",17,75,70,72,3,68,2,3,4,6,840,39690,6958,627016,33,39
1920336,7,9,"00:00.0",20,20,20,19,1,19,1,7,6,6,863,41713,6863,625324,35,40
1920336,7,10,"00:00.0",21,7,7,7,0,7,0,5,8,5,863,41713,6863,625324,35,40
1920336,7,8,"00:00.0",19,24,24,22,2,22,2,11,14,7,863,41713,6863,625324,35,40
1920336,8,11,"00:00.0",22,1,1,1,0,1,0,2,1,4,894,44123,6878,626670,37,42
1920336,8,12,"00:00.0",23,2,2,2,0,2,0,3,0,3,894,44123,6878,626670,37,42
1926083,10,3,"00:00.0",29,62,0,49,13,0,0,3,2,1,73,2442,581,158549,122,79
1926083,10,4,"00:00.0",30,87,1,76,11,1,0,2,1,1,73,2442,581,158549,122,79
1926083,10,2,"00:00.0",28,66,1,62,4,1,0,6,9,2,73,2442,581,158549,122,79
